timestamp,iso,validator1,validator2,validator3,validator4
1785797060,2026-08-03T22:44:20+00:00,6281,6282,6281,6281
1785797090,2026-08-03T22:44:50+00:00,6296,6297,6296,6296
1785797120,2026-08-03T22:45:20+00:00,6311,6312,6311,6311
1785797150,2026-08-03T22:45:50+00:00,6326,6327,6326,6326
1785797180,2026-08-03T22:46:20+00:00,6341,6342,6341,6341
1785797210,2026-08-03T22:46:50+00:00,6356,6357,6356,6356
1785797240,2026-08-03T22:47:20+00:00,6371,6372,6371,6371
1785797270,2026-08-03T22:47:50+00:00,6386,6387,6386,6386
1785797300,2026-08-03T22:48:20+00:00,6401,6402,6401,6401
1785797330,2026-08-03T22:48:50+00:00,6416,6417,6416,6416
1785797360,2026-08-03T22:49:20+00:00,6431,6432,6431,6431
1785797390,2026-08-03T22:49:50+00:00,6446,6447,6446,6446
1785797420,2026-08-03T22:50:20+00:00,6461,6462,6461,6461
1785797450,2026-08-03T22:50:50+00:00,6476,6477,6476,6476
1785797480,2026-08-03T22:51:20+00:00,6491,6492,6491,6491
1785797510,2026-08-03T22:51:50+00:00,6506,6507,6506,6506
1785797540,2026-08-03T22:52:20+00:00,6521,6522,6521,6521
1785797570,2026-08-03T22:52:50+00:00,6536,6537,6536,6536
1785797600,2026-08-03T22:53:20+00:00,6551,6552,6551,6551
1785797630,2026-08-03T22:53:50+00:00,6566,6567,6566,6566
1785797660,2026-08-03T22:54:20+00:00,6581,6582,6581,6581
1785797690,2026-08-03T22:54:50+00:00,6596,6597,6596,6596
1785797720,2026-08-03T22:55:20+00:00,6611,6612,6611,6611
1785797750,2026-08-03T22:55:50+00:00,6626,6627,6626,6626
1785797780,2026-08-03T22:56:20+00:00,6641,6642,6641,6641
1785797810,2026-08-03T22:56:50+00:00,6656,6657,6656,6656
1785797840,2026-08-03T22:57:20+00:00,6671,6672,6671,6671
1785797870,2026-08-03T22:57:50+00:00,6686,6687,6686,6686
1785797900,2026-08-03T22:58:20+00:00,6701,6702,6701,6701
1785797930,2026-08-03T22:58:50+00:00,6716,6717,6716,6716
1785797960,2026-08-03T22:59:20+00:00,6731,6732,6731,6731
1785797990,2026-08-03T22:59:50+00:00,6746,6747,6746,6746
1785798020,2026-08-03T23:00:20+00:00,6761,6762,6761,6761
1785798050,2026-08-03T23:00:50+00:00,6776,6777,6776,6776
1785798080,2026-08-03T23:01:20+00:00,6791,6792,6791,6791
1785798110,2026-08-03T23:01:50+00:00,6806,6807,6806,6806
1785798140,2026-08-03T23:02:20+00:00,6821,6822,6821,6821
1785798170,2026-08-03T23:02:50+00:00,6836,6837,6836,6836
1785798200,2026-08-03T23:03:20+00:00,6851,6852,6851,6851
1785798230,2026-08-03T23:03:50+00:00,6866,6867,6866,6866
1785798260,2026-08-03T23:04:20+00:00,6881,6882,6881,6881
1785798290,2026-08-03T23:04:50+00:00,6896,6897,6896,6896
1785798320,2026-08-03T23:05:20+00:00,6911,6912,6911,6911
1785798350,2026-08-03T23:05:50+00:00,6926,6927,6926,6926
1785798380,2026-08-03T23:06:20+00:00,6941,6942,6941,6941
1785798410,2026-08-03T23:06:50+00:00,6956,6957,6956,6956
1785798440,2026-08-03T23:07:20+00:00,6971,6972,6971,6971
1785798470,2026-08-03T23:07:50+00:00,6986,6987,6986,6986
1785798500,2026-08-03T23:08:20+00:00,7001,7002,7001,7001
1785798530,2026-08-03T23:08:50+00:00,7016,7017,7016,7016
1785798560,2026-08-03T23:09:20+00:00,7031,7032,7031,7031
1785798590,2026-08-03T23:09:50+00:00,7046,7047,7046,7046
1785798620,2026-08-03T23:10:20+00:00,7061,7062,7061,7061
1785798650,2026-08-03T23:10:50+00:00,7076,7077,7076,7076
1785798680,2026-08-03T23:11:20+00:00,7091,7092,7091,7091
1785798710,2026-08-03T23:11:50+00:00,7106,7107,7106,7106
1785798740,2026-08-03T23:12:20+00:00,7121,7122,7121,7121
1785798770,2026-08-03T23:12:50+00:00,7136,7137,7136,7136
1785798800,2026-08-03T23:13:20+00:00,7151,7152,7151,7151
1785798830,2026-08-03T23:13:50+00:00,7166,7167,7166,7166
1785798860,2026-08-03T23:14:20+00:00,7181,7182,7181,7181
1785798890,2026-08-03T23:14:50+00:00,7196,7197,7196,7196
1785798920,2026-08-03T23:15:20+00:00,7211,7212,7211,7211
1785798950,2026-08-03T23:15:50+00:00,7226,7227,7226,7226
1785798980,2026-08-03T23:16:20+00:00,7241,7242,7241,7241
1785799010,2026-08-03T23:16:50+00:00,7256,7257,7256,7256
1785799040,2026-08-03T23:17:20+00:00,7271,7272,7271,7271
1785799070,2026-08-03T23:17:50+00:00,7286,7287,7286,7286
1785799100,2026-08-03T23:18:20+00:00,7301,7302,7301,7301
1785799130,2026-08-03T23:18:50+00:00,7316,7317,7316,7316
1785799160,2026-08-03T23:19:20+00:00,7331,7332,7331,7331
1785799190,2026-08-03T23:19:50+00:00,7346,7347,7346,7346
1785799220,2026-08-03T23:20:20+00:00,7361,7362,7361,7361
1785799250,2026-08-03T23:20:50+00:00,7376,7377,7376,7376
1785799280,2026-08-03T23:21:20+00:00,7391,7392,7391,7391
1785799310,2026-08-03T23:21:50+00:00,7406,7407,7406,7406
1785799340,2026-08-03T23:22:20+00:00,7421,7422,7421,7421
1785799370,2026-08-03T23:22:50+00:00,7436,7437,7436,7436
1785799400,2026-08-03T23:23:20+00:00,7451,7452,7451,7451
1785799430,2026-08-03T23:23:50+00:00,7466,7467,7466,7466
1785799460,2026-08-03T23:24:20+00:00,7481,7482,7481,7481
1785799490,2026-08-03T23:24:50+00:00,7496,7497,7496,7496
1785799520,2026-08-03T23:25:20+00:00,7511,7512,7511,7511
1785799550,2026-08-03T23:25:50+00:00,7526,7527,7526,7526
1785799580,2026-08-03T23:26:20+00:00,7541,7542,7541,7541
1785799610,2026-08-03T23:26:50+00:00,7556,7557,7556,7556
1785799640,2026-08-03T23:27:20+00:00,7571,7572,7571,7571
1785799670,2026-08-03T23:27:50+00:00,7586,7587,7586,7586
1785799700,2026-08-03T23:28:20+00:00,7601,7602,7601,7601
1785799730,2026-08-03T23:28:50+00:00,7616,7617,7616,7616
