timestamp,iso,value
1785828860,2026-08-04T07:34:20+00:00,16378935
1785828890,2026-08-04T07:34:50+00:00,16397149
1785828920,2026-08-04T07:35:20+00:00,16410849
1785828950,2026-08-04T07:35:50+00:00,16427230
1785828980,2026-08-04T07:36:20+00:00,16444652
1785829010,2026-08-04T07:36:50+00:00,16462993
1785829040,2026-08-04T07:37:20+00:00,16479183
1785829070,2026-08-04T07:37:50+00:00,16496880
1785829100,2026-08-04T07:38:20+00:00,16514359
1785829130,2026-08-04T07:38:50+00:00,16530010
1785829160,2026-08-04T07:39:20+00:00,16549621
1785829190,2026-08-04T07:39:50+00:00,16568087
1785829220,2026-08-04T07:40:20+00:00,16586271
1785829250,2026-08-04T07:40:50+00:00,16600724
1785829280,2026-08-04T07:41:20+00:00,16620295
1785829310,2026-08-04T07:41:50+00:00,16637226
1785829340,2026-08-04T07:42:20+00:00,16654238
1785829370,2026-08-04T07:42:50+00:00,16675308
1785829400,2026-08-04T07:43:20+00:00,16689655
1785829430,2026-08-04T07:43:50+00:00,16709982
1785829460,2026-08-04T07:44:20+00:00,16729260
1785829490,2026-08-04T07:44:50+00:00,16744588
1785829520,2026-08-04T07:45:20+00:00,16766248
1785829550,2026-08-04T07:45:50+00:00,16778997
1785829580,2026-08-04T07:46:20+00:00,16794545
1785829610,2026-08-04T07:46:50+00:00,16721985
1785829640,2026-08-04T07:47:20+00:00,16738064
1785829670,2026-08-04T07:47:50+00:00,16759735
1785829700,2026-08-04T07:48:20+00:00,16770862
1785829730,2026-08-04T07:48:50+00:00,16792324
1785829760,2026-08-04T07:49:20+00:00,16809409
1785829790,2026-08-04T07:49:50+00:00,16840785
1785829820,2026-08-04T07:50:20+00:00,16858588
1785829850,2026-08-04T07:50:50+00:00,16874556
1785829880,2026-08-04T07:51:20+00:00,16891606
1785829910,2026-08-04T07:51:50+00:00,16909124
1785829940,2026-08-04T07:52:20+00:00,16928689
1785829970,2026-08-04T07:52:50+00:00,16943490
1785830000,2026-08-04T07:53:20+00:00,16964974
1785830030,2026-08-04T07:53:50+00:00,16980392
1785830060,2026-08-04T07:54:20+00:00,17000908
1785830090,2026-08-04T07:54:50+00:00,17018617
1785830120,2026-08-04T07:55:20+00:00,17036511
1785830150,2026-08-04T07:55:50+00:00,16807710
1785830180,2026-08-04T07:56:20+00:00,16822843
1785830210,2026-08-04T07:56:50+00:00,16839213
1785830240,2026-08-04T07:57:20+00:00,16858012
